url,status,current_title,current_meta_description,suggested_meta_title,suggested_meta_description,content_type,error
https://www.twstackle.com/departments/landing-nets--amp--bait-nets-|25|25J|025201.html,200,LANDING NETS & BAIT NETS,,LANDING NETS & BAIT NETS | TW's Bait & Tackle,Browse LANDING NETS & BAIT NETS and related gear at TW's Bait & Tackle. Find quality products from trusted outdoor brands.,text/html; charset=iso-8859-1,
https://www.twstackle.com/departments/lanterns--amp--spotlights-|75|75G|075181.html,200,LANTERNS & SPOTLIGHTS,,LANTERNS & SPOTLIGHTS | TW's Bait & Tackle,Browse LANTERNS & SPOTLIGHTS and related gear at TW's Bait & Tackle. Find quality products from trusted outdoor brands.,text/html; charset=iso-8859-1,
https://www.twstackle.com/departments/leader--amp--line-accessories-|25|25F|025153.html,200,LEADER & LINE ACCESSORIES,,LEADER & LINE ACCESSORIES | TW's Bait & Tackle,Browse LEADER & LINE ACCESSORIES and related gear at TW's Bait & Tackle. Find quality products from trusted outdoor brands.,text/html; charset=iso-8859-1,
https://www.twstackle.com/departments/license-plates--decals--amp--magnets-|95|95D.html,200,"LICENSE PLATES, DECALS & MAGNETS",,"LICENSE PLATES, DECALS & MAGNETS | TW's Bait & Tackle","Browse LICENSE PLATES, DECALS & MAGNETS and related gear at TW's Bait & Tackle. Find quality products from trusted outdoor brands.",text/html; charset=iso-8859-1,
https://www.twstackle.com/departments/life-jackes--amp--pfd-s-|65|65G.html,200,LIFE JACKES & PFD'S,,LIFE JACKES & PFD'S | TW's Bait & Tackle,Browse LIFE JACKES & PFD'S and related gear at TW's Bait & Tackle. Find quality products from trusted outdoor brands.,text/html; charset=iso-8859-1,
https://www.twstackle.com/departments/lighting--amp--electrical-components-|65|65E|065163.html,200,LIGHTING & ELECTRICAL COMPONENTS,,LIGHTING & ELECTRICAL COMPONENTS | TW's Bait & Tackle,Browse LIGHTING & ELECTRICAL COMPONENTS and related gear at TW's Bait & Tackle. Find quality products from trusted outdoor brands.,text/html; charset=iso-8859-1,
https://www.twstackle.com/departments/lines-|25|25F.html,200,LINES,,LINES | TW's Bait & Tackle,Browse LINES and related gear at TW's Bait & Tackle. Find quality products from trusted outdoor brands.,text/html; charset=iso-8859-1,
https://www.twstackle.com/departments/lures--amp--jigs-|25|25E|025140.html,200,LURES & JIGS,,LURES & JIGS | TW's Bait & Tackle,Browse LURES & JIGS and related gear at TW's Bait & Tackle. Find quality products from trusted outdoor brands.,text/html; charset=iso-8859-1,
https://www.twstackle.com/departments/marine-parts--amp--care-|65|65E.html,200,MARINE PARTS & CARE,,MARINE PARTS & CARE | TW's Bait & Tackle,Browse MARINE PARTS & CARE and related gear at TW's Bait & Tackle. Find quality products from trusted outdoor brands.,text/html; charset=iso-8859-1,
https://www.twstackle.com/departments/maui-jim-|45|45A|045002.html,200,MAUI JIM,,MAUI JIM | TW's Bait & Tackle,Browse MAUI JIM and related gear at TW's Bait & Tackle. Find quality products from trusted outdoor brands.,text/html; charset=iso-8859-1,
https://www.twstackle.com/departments/measuring-tape--amp--ruler-|85|85C|085121.html,200,MEASURING TAPE & RULER,,MEASURING TAPE & RULER | TW's Bait & Tackle,Browse MEASURING TAPE & RULER and related gear at TW's Bait & Tackle. Find quality products from trusted outdoor brands.,text/html; charset=iso-8859-1,
https://www.twstackle.com/departments/mens-accessories-|35|35A|035008.html,200,MENS ACCESSORIES,,MENS ACCESSORIES | TW's Bait & Tackle,Browse MENS ACCESSORIES and related gear at TW's Bait & Tackle. Find quality products from trusted outdoor brands.,text/html; charset=iso-8859-1,
https://www.twstackle.com/departments/mens-clothing-|35|35A.html,200,MENS CLOTHING,,MENS CLOTHING | TW's Bait & Tackle,Browse MENS CLOTHING and related gear at TW's Bait & Tackle. Find quality products from trusted outdoor brands.,text/html; charset=iso-8859-1,
https://www.twstackle.com/departments/mens-shoes--boots--amp--waders-|35|35E.html,200,"MENS SHOES, BOOTS & WADERS",,"MENS SHOES, BOOTS & WADERS | TW's Bait & Tackle","Browse MENS SHOES, BOOTS & WADERS and related gear at TW's Bait & Tackle. Find quality products from trusted outdoor brands.",text/html; charset=iso-8859-1,
https://www.twstackle.com/departments/misc--decoys--amp--gear-|55|55D|055144.html,200,MISC. DECOYS & GEAR,,MISC. DECOYS & GEAR | TW's Bait & Tackle,Browse MISC. DECOYS & GEAR and related gear at TW's Bait & Tackle. Find quality products from trusted outdoor brands.,text/html; charset=iso-8859-1,
https://www.twstackle.com/departments/misc--fishing-accessories-|25|25J|025210.html,200,MISC. FISHING ACCESSORIES,,MISC. FISHING ACCESSORIES | TW's Bait & Tackle,Browse MISC. FISHING ACCESSORIES and related gear at TW's Bait & Tackle. Find quality products from trusted outdoor brands.,text/html; charset=iso-8859-1,
https://www.twstackle.com/departments/misc--game-calls-|55|55C|055134.html,200,MISC. GAME CALLS,,MISC. GAME CALLS | TW's Bait & Tackle,Browse MISC. GAME CALLS and related gear at TW's Bait & Tackle. Find quality products from trusted outdoor brands.,text/html; charset=iso-8859-1,
https://www.twstackle.com/departments/misc--gifts-|95|95F|095186.html,200,MISC. GIFTS,,MISC. GIFTS | TW's Bait & Tackle,Browse MISC. GIFTS and related gear at TW's Bait & Tackle. Find quality products from trusted outdoor brands.,text/html; charset=iso-8859-1,
https://www.twstackle.com/departments/misc--health-products-|95|95C|095114.html,200,MISC. HEALTH PRODUCTS,,MISC. HEALTH PRODUCTS | TW's Bait & Tackle,Browse MISC. HEALTH PRODUCTS and related gear at TW's Bait & Tackle. Find quality products from trusted outdoor brands.,text/html; charset=iso-8859-1,
https://www.twstackle.com/departments/misc--tools-|85|85C.html,200,MISC. TOOLS,,MISC. TOOLS | TW's Bait & Tackle,Browse MISC. TOOLS and related gear at TW's Bait & Tackle. Find quality products from trusted outdoor brands.,text/html; charset=iso-8859-1,
https://www.twstackle.com/departments/monofilament-line-|25|25F|025150.html,200,MONOFILAMENT LINE,,MONOFILAMENT LINE | TW's Bait & Tackle,Browse MONOFILAMENT LINE and related gear at TW's Bait & Tackle. Find quality products from trusted outdoor brands.,text/html; charset=iso-8859-1,
https://www.twstackle.com/departments/multi-tool-knives-|85|85A|085001.html,200,MULTI TOOL KNIVES,,MULTI TOOL KNIVES | TW's Bait & Tackle,Browse MULTI TOOL KNIVES and related gear at TW's Bait & Tackle. Find quality products from trusted outdoor brands.,text/html; charset=iso-8859-1,
https://www.twstackle.com/departments/nautical-charts-|95|95E|095162.html,200,NAUTICAL CHARTS,,NAUTICAL CHARTS | TW's Bait & Tackle,Browse NAUTICAL CHARTS and related gear at TW's Bait & Tackle. Find quality products from trusted outdoor brands.,text/html; charset=iso-8859-1,
https://www.twstackle.com/departments/oakley-|45|45A|045003.html,200,OAKLEY,,OAKLEY | TW's Bait & Tackle,Browse OAKLEY and related gear at TW's Bait & Tackle. Find quality products from trusted outdoor brands.,text/html; charset=iso-8859-1,
https://www.twstackle.com/departments/offshore--amp--trolling-tackle-|25|25E.html,200,OFFSHORE & TROLLING TACKLE,,OFFSHORE & TROLLING TACKLE | TW's Bait & Tackle,Browse OFFSHORE & TROLLING TACKLE and related gear at TW's Bait & Tackle. Find quality products from trusted outdoor brands.,text/html; charset=iso-8859-1,
https://www.twstackle.com/departments/offshore--amp--trolling-|65|65C.html,200,OFFSHORE & TROLLING,,OFFSHORE & TROLLING | TW's Bait & Tackle,Browse OFFSHORE & TROLLING and related gear at TW's Bait & Tackle. Find quality products from trusted outdoor brands.,text/html; charset=iso-8859-1,
https://www.twstackle.com/departments/optics--amp--scopes-|55|55A.html,200,OPTICS & SCOPES,,OPTICS & SCOPES | TW's Bait & Tackle,Browse OPTICS & SCOPES and related gear at TW's Bait & Tackle. Find quality products from trusted outdoor brands.,text/html; charset=iso-8859-1,
https://www.twstackle.com/departments/outdoor-seating-|75|75G|075182.html,200,OUTDOOR SEATING,,OUTDOOR SEATING | TW's Bait & Tackle,Browse OUTDOOR SEATING and related gear at TW's Bait & Tackle. Find quality products from trusted outdoor brands.,text/html; charset=iso-8859-1,
https://www.twstackle.com/departments/outerwear--jackets--amp--coats-|35|35B|035102.html,200,"OUTERWEAR, JACKETS & COATS",,"OUTERWEAR, JACKETS & COATS | TW's Bait & Tackle","Browse OUTERWEAR, JACKETS & COATS and related gear at TW's Bait & Tackle. Find quality products from trusted outdoor brands.",text/html; charset=iso-8859-1,
https://www.twstackle.com/departments/outerwear--jackets--amp--coats-|35|35C|035122.html,200,"OUTERWEAR, JACKETS & COATS",,"OUTERWEAR, JACKETS & COATS | TW's Bait & Tackle","Browse OUTERWEAR, JACKETS & COATS and related gear at TW's Bait & Tackle. Find quality products from trusted outdoor brands.",text/html; charset=iso-8859-1,
https://www.twstackle.com/departments/outriggers--amp--center-riggers-|65|65C|065120.html,200,OUTRIGGERS & CENTER RIGGERS,,OUTRIGGERS & CENTER RIGGERS | TW's Bait & Tackle,Browse OUTRIGGERS & CENTER RIGGERS and related gear at TW's Bait & Tackle. Find quality products from trusted outdoor brands.,text/html; charset=iso-8859-1,
https://www.twstackle.com/departments/paddles--amp--oars-|65|65A|065004.html,200,PADDLES & OARS,,PADDLES & OARS | TW's Bait & Tackle,Browse PADDLES & OARS and related gear at TW's Bait & Tackle. Find quality products from trusted outdoor brands.,text/html; charset=iso-8859-1,
https://www.twstackle.com/departments/pier--amp--beach-carts-|75|75F|075160.html,200,PIER & BEACH CARTS,,PIER & BEACH CARTS | TW's Bait & Tackle,Browse PIER & BEACH CARTS and related gear at TW's Bait & Tackle. Find quality products from trusted outdoor brands.,text/html; charset=iso-8859-1,
https://www.twstackle.com/departments/plano-|75|75C|075122.html,200,PLANO,,PLANO | TW's Bait & Tackle,Browse PLANO and related gear at TW's Bait & Tackle. Find quality products from trusted outdoor brands.,text/html; charset=iso-8859-1,
https://www.twstackle.com/departments/pliers--cutters--amp--crimpers-|85|85B.html,200,"PLIERS, CUTTERS & CRIMPERS",,"PLIERS, CUTTERS & CRIMPERS | TW's Bait & Tackle","Browse PLIERS, CUTTERS & CRIMPERS and related gear at TW's Bait & Tackle. Find quality products from trusted outdoor brands.",text/html; charset=iso-8859-1,
https://www.twstackle.com/departments/pliers-|85|85B|085100.html,200,PLIERS,,PLIERS | TW's Bait & Tackle,Browse PLIERS and related gear at TW's Bait & Tackle. Find quality products from trusted outdoor brands.,text/html; charset=iso-8859-1,
https://www.twstackle.com/departments/power-supplies--amp--batteries-|75|75G|075183.html,200,POWER SUPPLIES & BATTERIES,,POWER SUPPLIES & BATTERIES | TW's Bait & Tackle,Browse POWER SUPPLIES & BATTERIES and related gear at TW's Bait & Tackle. Find quality products from trusted outdoor brands.,text/html; charset=iso-8859-1,
https://www.twstackle.com/departments/propane--amp--propane-accessories-|75|75G|075184.html,200,PROPANE & PROPANE ACCESSORIES,,PROPANE & PROPANE ACCESSORIES | TW's Bait & Tackle,Browse PROPANE & PROPANE ACCESSORIES and related gear at TW's Bait & Tackle. Find quality products from trusted outdoor brands.,text/html; charset=iso-8859-1,
https://www.twstackle.com/departments/recreational-shooting-|55|55H|055205.html,200,RECREATIONAL SHOOTING,,RECREATIONAL SHOOTING | TW's Bait & Tackle,Browse RECREATIONAL SHOOTING and related gear at TW's Bait & Tackle. Find quality products from trusted outdoor brands.,text/html; charset=iso-8859-1,
https://www.twstackle.com/departments/reel-accessories-|25|25B|025106.html,200,REEL ACCESSORIES,,REEL ACCESSORIES | TW's Bait & Tackle,Browse REEL ACCESSORIES and related gear at TW's Bait & Tackle. Find quality products from trusted outdoor brands.,text/html; charset=iso-8859-1,
https://www.twstackle.com/departments/reels-|25|25B.html,200,REELS,,REELS | TW's Bait & Tackle,Browse REELS and related gear at TW's Bait & Tackle. Find quality products from trusted outdoor brands.,text/html; charset=iso-8859-1,
https://www.twstackle.com/departments/rigs--amp--supplies-|25|25E|025145.html,200,RIGS & SUPPLIES,,RIGS & SUPPLIES | TW's Bait & Tackle,Browse RIGS & SUPPLIES and related gear at TW's Bait & Tackle. Find quality products from trusted outdoor brands.,text/html; charset=iso-8859-1,
https://www.twstackle.com/departments/rod--amp--reel-combos-|25|25C.html,200,ROD & REEL COMBOS,,ROD & REEL COMBOS | TW's Bait & Tackle,Browse ROD & REEL COMBOS and related gear at TW's Bait & Tackle. Find quality products from trusted outdoor brands.,text/html; charset=iso-8859-1,
https://www.twstackle.com/departments/rod-accessories-|25|25A|025007.html,200,ROD ACCESSORIES,,ROD ACCESSORIES | TW's Bait & Tackle,Browse ROD ACCESSORIES and related gear at TW's Bait & Tackle. Find quality products from trusted outdoor brands.,text/html; charset=iso-8859-1,
https://www.twstackle.com/departments/rod-rack-carriers--amp--mounts-|75|75F|075161.html,200,ROD RACK CARRIERS & MOUNTS,,ROD RACK CARRIERS & MOUNTS | TW's Bait & Tackle,Browse ROD RACK CARRIERS & MOUNTS and related gear at TW's Bait & Tackle. Find quality products from trusted outdoor brands.,text/html; charset=iso-8859-1,
https://www.twstackle.com/departments/rods-|25|25A.html,200,RODS,,RODS | TW's Bait & Tackle,Browse RODS and related gear at TW's Bait & Tackle. Find quality products from trusted outdoor brands.,text/html; charset=iso-8859-1,
https://www.twstackle.com/departments/rolling-coolers-|75|75A|075004.html,200,ROLLING COOLERS,,ROLLING COOLERS | TW's Bait & Tackle,Browse ROLLING COOLERS and related gear at TW's Bait & Tackle. Find quality products from trusted outdoor brands.,text/html; charset=iso-8859-1,
https://www.twstackle.com/departments/rubber-boots-|35|35E|035164.html,200,RUBBER BOOTS,,RUBBER BOOTS | TW's Bait & Tackle,Browse RUBBER BOOTS and related gear at TW's Bait & Tackle. Find quality products from trusted outdoor brands.,text/html; charset=iso-8859-1,
https://www.twstackle.com/departments/safety--flares--amp--fire-extinguish-|65|65H|065217.html,200,"SAFETY, FLARES & FIRE EXTINGUISH",,"SAFETY, FLARES & FIRE EXTINGUISH | TW's Bait & Tackle","Browse SAFETY, FLARES & FIRE EXTINGUISH and related gear at TW's Bait & Tackle. Find quality products from trusted outdoor brands.",text/html; charset=iso-8859-1,
https://www.twstackle.com/departments/safety-gear-|65|65I|065232.html,200,SAFETY GEAR,,SAFETY GEAR | TW's Bait & Tackle,Browse SAFETY GEAR and related gear at TW's Bait & Tackle. Find quality products from trusted outdoor brands.,text/html; charset=iso-8859-1,
https://www.twstackle.com/departments/saltwater-boat--amp--trolling-rods-|25|25A|025003.html,200,SALTWATER BOAT & TROLLING RODS,,SALTWATER BOAT & TROLLING RODS | TW's Bait & Tackle,Browse SALTWATER BOAT & TROLLING RODS and related gear at TW's Bait & Tackle. Find quality products from trusted outdoor brands.,text/html; charset=iso-8859-1,
https://www.twstackle.com/departments/saltwater-reels-|25|25B|025102.html,200,SALTWATER REELS,,SALTWATER REELS | TW's Bait & Tackle,Browse SALTWATER REELS and related gear at TW's Bait & Tackle. Find quality products from trusted outdoor brands.,text/html; charset=iso-8859-1,
https://www.twstackle.com/departments/sand-spikes-|25|25J|025204.html,200,SAND SPIKES,,SAND SPIKES | TW's Bait & Tackle,Browse SAND SPIKES and related gear at TW's Bait & Tackle. Find quality products from trusted outdoor brands.,text/html; charset=iso-8859-1,
https://www.twstackle.com/departments/sandals-|35|35E|035161.html,200,SANDALS,,SANDALS | TW's Bait & Tackle,Browse SANDALS and related gear at TW's Bait & Tackle. Find quality products from trusted outdoor brands.,text/html; charset=iso-8859-1,
https://www.twstackle.com/departments/sandals-|35|35F|035181.html,200,SANDALS,,SANDALS | TW's Bait & Tackle,Browse SANDALS and related gear at TW's Bait & Tackle. Find quality products from trusted outdoor brands.,text/html; charset=iso-8859-1,
https://www.twstackle.com/departments/scales--amp--rulers-|25|25J|025203.html,200,SCALES & RULERS,,SCALES & RULERS | TW's Bait & Tackle,Browse SCALES & RULERS and related gear at TW's Bait & Tackle. Find quality products from trusted outdoor brands.,text/html; charset=iso-8859-1,
https://www.twstackle.com/departments/sharpeners-|85|85A|085011.html,200,SHARPENERS,,SHARPENERS | TW's Bait & Tackle,Browse SHARPENERS and related gear at TW's Bait & Tackle. Find quality products from trusted outdoor brands.,text/html; charset=iso-8859-1,
https://www.twstackle.com/departments/shirts--amp--tops-|35|35A|035001.html,200,SHIRTS & TOPS,,SHIRTS & TOPS | TW's Bait & Tackle,Browse SHIRTS & TOPS and related gear at TW's Bait & Tackle. Find quality products from trusted outdoor brands.,text/html; charset=iso-8859-1,
